EmployeeID;Attrition;Age;DistanceFromHome;MonthlyIncome;NumCompaniesWorked;PercentSalaryHike;TotalWorkingYears;TrainingTimesLastYear;YearsAtCompany;YearsSinceLastPromotion;YearsWithCurrManager;EnvironmentSatisfaction;JobSatisfaction;WorkLifeBalance;AverageDailyHours;BusinessTravel_NonTravel;BusinessTravel_Frequently;MS_Divorced;MS_Married
2317;0;29;23;45370;6;18;5;5;1;0;0;3;3;2;6;0;0;0;1
2318;0;33;9;76420;2;20;8;2;2;2;2;1;1;1;6;0;0;0;1
2319;0;30;1;177790;1;13;10;2;10;6;7;2;1;3;6;0;0;0;1
2320;0;38;9;52040;3;13;10;2;6;1;2;3;3;3;5;0;1;0;1
2321;0;35;7;22770;1;12;3;2;3;1;2;4;1;3;5;0;0;0;0
2322;0;30;14;27950;3;13;9;4;4;1;3;3;2;3;5;0;0;0;1
2323;0;35;2;25320;1;13;1;2;1;0;0;1;1;3;8;0;0;1;0
2324;0;53;19;25590;0;22;28;2;20;1;9;3;4;3;5;0;0;0;1
2325;0;38;2;49080;4;19;7;3;5;1;4;3;2;3;6;0;0;0;1
2326;0;32;10;23800;4;13;9;5;6;1;2;4;1;2;6;1;0;0;1
2327;0;48;2;47650;8;12;10;4;8;7;6;3;1;2;5;0;0;0;1
2328;0;34;3;20976;1;11;1;2;1;0;0;1;4;1;6;0;0;0;0
2329;0;54;11;26930;1;18;28;5;20;2;10;3;4;3;5;0;0;0;1
2330;0;34;2;65860;8;18;9;3;2;2;1;2;4;2;5;0;0;0;1
2331;0;26;4;32940;1;11;1;5;1;0;0;1;4;3;6;0;0;0;1
2332;0;38;14;41710;0;22;10;4;9;7;7;3;2;3;6;0;0;0;1
2333;0;38;2;27780;2;13;8;5;3;1;2;2;2;4;6;0;0;0;0
2334;0;36;1;23770;6;13;15;3;1;0;0;2;3;3;6;0;0;0;0
2335;0;29;10;24040;1;17;10;3;10;1;5;2;1;3;6;0;0;0;0
2336;1;35;12;23180;3;19;10;4;5;0;4;1;3;3;8;0;0;0;0
2337;0;39;2;20976;2;12;11;3;7;7;6;4;3;3;6;0;0;0;1
2338;0;29;5;62440;1;22;6;3;6;1;3;1;4;4;5;0;1;1;0
2339;0;50;4;27990;4;12;27;1;1;0;0;3;3;3;8;0;0;0;1
2340;0;24;7;105520;2;11;4;2;2;2;2;4;3;3;5;0;0;0;1
2341;1;36;21;23290;3;15;9;2;3;0;2;1;1;3;7;0;1;0;1
2342;0;42;8;40140;8;13;24;3;1;0;1;4;4;3;5;0;0;0;0
2343;0;35;4;74030;1;12;10;4;10;6;8;2;3;2;5;0;0;0;1
2344;0;34;25;22590;1;14;8;2;8;7;7;4;3;2;5;0;1;0;1
2345;0;40;1;69320;1;13;5;5;5;1;2;4;1;3;5;0;0;0;1
2346;0;43;1;46780;5;22;8;1;6;0;2;4;2;3;5;0;0;1;0
2347;0;35;6;135820;1;17;1;3;1;0;1;3;4;2;6;0;0;0;1
2348;0;46;12;23320;1;11;27;2;20;0;10;4;1;1;5;0;0;0;0
2349;0;28;1;24130;1;16;1;2;1;0;0;3;2;3;7;0;0;0;1
2350;0;24;17;97050;1;18;4;3;4;1;3;2;3;2;7;1;0;0;1
2351;0;50;3;42940;2;20;28;2;20;9;10;2;3;3;7;0;1;0;1
2352;0;32;3;47210;3;14;6;3;3;0;2;2;4;3;5;0;0;0;1
2353;1;44;10;25190;0;21;23;2;20;1;10;2;4;2;7;0;0;1;0
2354;0;30;4;21210;1;13;6;2;6;1;1;2;2;2;5;0;0;0;1
2355;0;45;26;29730;1;12;10;2;10;1;4;3;1;3;7;0;0;0;0
2356;0;45;2;58550;1;14;10;3;10;4;5;1;1;3;6;1;0;0;1
2357;0;31;7;36170;7;21;10;5;5;0;3;4;1;3;5;0;1;0;0
2358;0;36;18;67250;8;17;7;3;3;1;1;3;3;3;9;0;0;0;1
2359;0;34;26;103250;1;11;9;3;9;7;2;3;4;3;5;0;1;1;0
2360;0;49;1;69490;1;14;10;2;9;1;4;3;1;2;6;0;0;0;1
2361;0;39;6;106090;2;17;10;2;7;7;7;2;1;3;5;0;0;0;1
2362;0;27;2;44470;1;13;7;4;7;0;7;4;1;3;5;0;0;1;0
2363;0;35;2;21570;1;22;16;1;16;1;10;2;1;3;6;0;0;0;1
2364;0;28;23;46010;0;15;6;2;5;0;0;2;1;2;6;0;0;1;0
2365;0;24;3;170990;1;14;3;2;2;2;2;3;4;3;6;0;0;0;0
2366;0;24;3;24790;3;12;1;2;1;0;0;2;4;4;6;0;1;0;0
2367;0;47;25;148520;3;19;27;3;5;1;0;4;3;3;5;0;0;0;1
2368;0;39;2;72640;0;17;11;5;10;0;7;3;3;3;5;0;0;1;0
2369;0;40;22;56660;1;14;18;2;18;9;10;1;3;3;6;0;0;0;1
2370;0;35;26;78230;1;13;15;3;14;2;9;3;3;3;5;1;0;0;1
2371;0;37;26;78800;3;12;9;2;4;0;2;3;3;2;7;0;0;0;1
2372;0;39;2;131940;0;11;10;2;9;3;8;1;3;1;5;0;1;0;0
2373;0;45;26;50670;1;11;10;3;10;3;9;4;4;3;6;0;0;1;0
2374;0;38;2;50790;3;11;10;3;5;0;2;4;3;4;8;0;0;0;1
2375;0;35;2;23210;8;12;15;1;13;6;0;4;1;3;5;0;0;0;1
2376;0;37;22;174440;1;14;8;4;8;7;7;2;2;1;6;0;0;0;1
2377;1;40;8;24040;6;17;18;2;4;3;3;3;4;2;7;0;0;0;0
2378;0;44;2;34520;4;11;14;2;10;0;2;1;4;3;7;0;1;0;1
2379;0;48;10;22700;2;14;23;2;2;2;2;3;4;3;6;0;1;0;1
2380;1;35;9;173990;6;12;7;3;2;2;2;3;4;2;9;0;0;1;0
2381;1;24;15;54880;1;22;6;5;6;1;3;1;4;3;7;0;1;0;0
2382;0;27;10;177790;7;14;5;2;3;0;2;2;3;3;6;0;0;0;1
2383;0;27;7;28110;2;20;6;3;4;1;2;4;4;2;5;0;1;0;0
2384;1;40;16;36330;3;16;10;1;4;0;3;1;1;1;9;0;0;0;0
2385;0;29;20;41630;8;15;8;4;5;1;4;3;3;3;6;0;0;0;0
2386;0;36;23;21320;4;20;9;1;3;0;2;2;1;3;6;0;0;0;1
2387;0;25;5;139730;1;14;7;3;7;0;7;4;3;3;5;0;1;1;0
2388;0;39;10;26840;4;12;7;2;5;1;0;4;2;3;5;0;0;0;1
2389;0;49;4;108450;3;22;27;4;4;1;2;1;2;3;6;0;0;0;1
2390;0;50;2;43770;5;12;19;2;14;1;10;4;1;3;6;0;0;1;0
2391;0;24;18;37430;1;13;2;2;2;2;2;3;3;3;5;0;0;0;0
2392;0;34;10;41480;1;11;11;3;11;7;9;4;2;3;6;0;0;1;0
2393;0;36;1;20976;2;14;15;2;4;1;3;1;2;3;5;0;0;0;0
2394;0;49;6;107390;2;11;28;3;15;2;10;3;3;3;7;0;0;0;1
2395;0;36;8;103880;0;14;4;2;3;1;2;4;3;3;6;1;0;0;1
2396;0;36;2;114160;6;16;13;2;5;0;4;4;1;3;5;0;0;1;0
2397;0;54;24;26000;3;14;28;5;10;4;7;2;3;3;6;0;0;0;1
2398;0;43;2;24220;1;11;14;2;14;6;10;3;3;3;6;0;0;0;1
2399;1;35;17;54720;3;11;13;3;11;6;7;4;4;4;7;0;1;0;0
2400;1;38;19;24510;7;12;19;3;13;2;9;4;4;4;6;0;1;0;1
2401;0;29;1;42400;1;14;10;2;10;0;9;1;2;2;9;0;0;1;0
2402;0;33;7;109990;1;18;6;3;6;0;4;4;4;3;5;0;0;1;0
2403;0;32;5;50030;0;13;10;5;9;1;6;4;2;2;5;0;0;1;0
2404;0;31;26;127420;1;11;10;4;10;0;2;1;4;3;6;0;0;0;1
2405;0;49;2;42270;4;18;17;3;2;2;2;4;1;2;8;0;0;1;0
2406;0;38;26;39170;1;15;4;2;4;3;3;4;2;3;6;0;1;0;0
2407;0;47;1;177790;6;22;28;2;3;1;2;2;2;3;5;0;0;1;0
2408;0;49;21;23800;4;13;23;3;8;0;0;3;3;3;5;0;0;0;0
2409;0;41;24;137260;3;12;21;5;2;0;2;4;3;3;9;0;0;0;0
2410;0;24;1;47770;1;18;2;3;2;0;2;4;1;3;6;0;0;0;0
2411;1;33;18;63850;1;13;7;5;6;1;2;3;4;3;8;1;0;1;0
2412;0;36;2;177790;6;12;10;2;3;0;2;1;3;2;5;0;0;0;1
2413;0;44;9;68610;4;12;8;2;2;2;2;3;4;3;7;0;0;1;0
2414;0;24;6;49690;1;12;5;3;5;1;2;4;3;3;6;0;0;0;0
2415;0;38;11;177790;7;11;7;3;1;0;0;4;3;2;6;0;0;0;1
2416;0;53;24;133200;3;11;11;2;4;1;2;2;4;3;6;0;0;0;1
2417;0;48;10;63470;2;12;19;3;9;7;7;4;3;3;8;0;1;0;1
2418;0;32;1;27430;1;19;1;2;1;0;0;4;2;3;6;0;0;0;0
2419;0;26;18;108800;1;22;7;5;7;5;7;4;4;3;6;1;0;0;0
2420;0;54;23;23420;5;11;8;2;4;1;2;1;2;3;6;0;0;1;0
2421;0;34;26;176500;1;19;15;5;15;4;10;2;4;4;6;0;0;0;1
2422;0;54;17;40250;3;13;19;5;1;0;0;3;4;4;5;0;0;1;0
2423;0;33;3;97250;1;11;14;1;14;2;10;2;2;3;6;0;0;0;1
2424;0;37;13;119040;1;12;6;4;6;1;3;3;4;2;5;0;1;1;0
2425;0;34;7;21770;1;13;10;5;10;8;7;2;4;3;6;0;0;0;1
2426;1;24;12;75250;1;14;3;2;3;0;2;3;4;3;7;0;0;1;0
2427;0;44;1;48340;1;14;9;1;8;6;7;3;4;3;7;0;0;0;1
2428;1;35;13;20976;0;16;6;2;5;1;4;1;4;4;7;0;1;0;0
2429;0;43;25;22200;1;11;10;2;10;8;8;4;4;3;6;0;0;0;1
2430;0;24;6;20976;1;13;5;3;5;0;4;3;3;3;5;0;0;0;1
2431;0;41;6;28210;1;17;10;3;10;8;7;4;3;3;5;0;0;0;0
2432;0;29;2;177790;8;11;9;2;5;1;2;4;3;3;6;0;0;0;1
2433;0;36;1;41070;3;11;17;2;13;6;7;3;4;2;5;0;0;0;0
2434;0;45;2;83960;3;15;25;3;20;9;4;3;3;2;5;1;0;0;1
2435;0;24;6;20976;1;12;1;2;1;0;0;4;3;3;5;0;0;0;1
2436;0;47;1;177790;7;11;25;1;20;9;10;3;3;1;5;0;1;0;1
2437;0;26;9;106860;1;14;3;2;3;0;2;4;3;4;6;0;0;0;1
2438;0;45;1;29420;1;22;21;4;20;8;6;4;2;3;5;0;0;0;0
2439;0;32;1;88580;6;16;10;2;5;1;3;1;3;2;5;0;1;0;1
2440;0;31;14;167560;1;11;6;5;5;0;3;2;3;4;6;0;0;0;1
2441;0;41;2;107980;6;14;10;5;3;1;2;3;2;3;6;1;0;0;1
2442;1;40;22;23230;2;16;18;2;1;0;0;2;1;3;8;0;0;0;1
2443;0;24;3;20976;1;15;6;3;6;1;2;2;1;4;5;0;0;1;0
2444;0;46;6;46150;6;12;19;3;10;0;9;3;2;3;6;0;0;0;0
2445;0;35;8;24610;2;20;17;4;7;0;7;4;3;3;6;0;0;0;1
2446;0;30;9;87220;1;17;10;3;10;0;8;2;4;2;5;0;0;0;1
2447;0;47;3;39550;7;12;4;5;1;0;0;3;2;1;6;1;0;0;1
2448;0;46;1;99570;4;20;13;1;10;0;3;3;4;2;8;0;0;1;0
2449;0;36;1;33760;5;20;16;3;2;2;2;2;1;3;9;0;0;1;0
2450;0;32;26;88230;6;13;10;3;1;0;0;1;2;3;6;0;0;0;0
2451;0;24;6;103220;1;14;3;2;3;1;2;3;2;1;5;0;0;0;0
2452;0;31;3;46210;2;18;9;3;5;1;4;4;4;2;5;0;1;0;0
2453;1;39;3;109760;1;11;9;3;9;5;8;4;4;3;9;1;0;0;1
2454;0;32;6;36600;3;11;10;1;4;0;2;4;3;1;6;0;0;0;1
2455;0;40;6;104820;1;11;21;5;20;9;8;2;2;2;6;0;0;0;0
2456;0;45;19;71190;4;15;9;2;5;0;3;3;3;4;6;0;0;0;1
2457;0;30;9;95820;0;12;10;2;9;0;7;4;1;3;5;0;1;0;0
2458;0;24;3;45080;0;11;3;5;2;2;1;1;4;3;5;0;1;0;1
2459;1;30;10;22070;6;14;6;4;4;1;2;3;4;2;5;0;1;1;0
2460;0;31;3;77560;1;15;6;3;5;0;2;1;3;3;6;0;0;0;1
2461;0;27;3;66940;1;13;6;2;6;1;4;3;4;2;5;0;0;0;0
2462;0;29;4;36910;1;13;2;3;2;2;2;2;2;3;5;0;0;0;0
2463;0;29;8;23770;8;21;10;2;3;0;2;4;3;4;7;0;1;0;0
2464;0;30;7;23130;2;11;12;5;7;1;7;3;1;3;6;0;0;1;0
2465;1;34;1;176650;0;11;6;5;5;1;2;4;4;3;8;0;0;0;1
2466;0;33;2;25960;8;14;13;4;11;1;7;4;2;2;6;1;0;0;0
2467;0;49;3;47280;3;11;8;4;5;0;4;4;4;4;6;0;0;0;0
2468;1;33;10;43020;2;13;11;3;1;0;0;1;1;2;7;0;0;0;0
2469;0;38;26;29790;4;12;9;3;6;0;5;3;2;2;6;0;1;0;1
2470;0;31;9;168850;2;14;10;2;1;0;0;1;3;3;5;0;0;0;1
2471;0;29;3;55930;1;13;1;3;1;0;0;4;1;3;5;0;0;1;0
2472;0;30;2;104450;3;18;10;3;7;1;7;3;3;3;5;0;0;0;1
2473;0;32;10;87400;2;11;12;2;7;0;7;2;2;3;5;1;0;0;0
2474;1;38;8;25140;3;11;15;2;1;1;0;2;4;3;7;0;0;0;1
2475;0;43;1;76550;8;12;6;3;1;0;0;3;3;3;7;0;1;0;1
2476;0;42;1;174650;8;13;7;3;5;0;4;2;2;2;5;0;0;1;0
2477;0;54;3;73510;8;20;28;3;1;0;0;3;4;3;6;0;0;0;1
2478;0;33;14;108200;5;12;11;2;9;1;7;4;2;2;5;1;0;1;0
2479;0;41;5;121690;1;19;5;2;5;0;4;3;1;3;5;0;0;1;0
2480;0;34;7;177790;1;21;15;5;15;0;7;4;3;3;7;1;0;1;0
2481;0;53;10;20976;4;13;27;2;3;0;2;1;3;2;6;1;0;0;1
2482;0;43;16;67820;0;16;10;2;9;1;8;2;4;3;5;0;0;0;0
2483;0;34;10;77790;5;12;6;2;2;2;2;4;4;3;6;0;0;0;0
2484;0;24;1;27910;1;14;1;3;1;1;0;2;2;3;6;0;0;0;0
2485;0;38;8;32010;1;11;5;3;5;0;4;4;3;3;5;0;0;0;1
2486;0;24;1;49680;1;14;1;3;1;0;0;3;1;3;7;0;0;0;1
2487;0;31;8;131200;1;12;13;5;12;5;7;1;4;3;6;0;0;0;1
2488;0;51;1;40330;2;14;15;2;2;2;2;1;3;3;5;0;0;0;1
2489;0;37;24;32910;1;16;5;2;5;0;3;2;2;3;6;0;0;0;1
2490;0;46;3;42720;7;13;24;3;2;2;2;3;4;3;8;0;0;1;0
2491;1;36;26;50560;7;12;15;2;12;5;7;4;1;3;8;0;0;0;1
2492;0;44;10;28440;1;12;6;2;5;2;3;3;2;2;7;0;1;1;0
2493;0;37;19;27030;2;14;19;2;10;4;7;3;2;2;5;0;0;1;0
2494;1;35;15;20976;1;22;10;4;10;7;7;3;4;3;7;0;0;0;0
2495;0;33;8;82240;6;19;14;3;10;7;6;4;1;3;6;0;0;0;1
2496;0;28;9;47660;1;12;5;3;5;0;3;3;4;4;6;0;0;0;1
2497;0;39;3;26100;7;12;9;2;4;2;2;3;3;3;5;0;0;0;0
2498;0;46;9;57310;8;17;6;2;2;2;2;2;2;3;5;1;0;0;0
2499;0;40;2;25390;4;12;7;3;4;0;2;3;1;2;5;0;0;0;1
2500;0;42;7;57140;5;11;10;2;1;0;0;2;1;2;5;0;0;0;1
2501;1;35;10;43230;2;18;15;3;7;1;7;2;4;3;5;1;0;1;0
2502;0;38;6;73360;5;11;13;3;11;3;8;1;2;3;6;1;0;1;0
2503;0;34;2;134990;4;22;11;2;7;0;7;4;1;2;6;0;1;0;1
2504;0;37;24;137580;1;11;10;5;10;0;8;4;1;1;5;0;0;0;0
2505;0;39;2;51550;2;18;7;3;2;2;2;3;4;3;5;0;1;1;0
2506;0;43;8;22580;4;18;7;2;3;1;2;1;3;2;6;1;0;0;0
2507;0;41;3;35970;3;13;11;2;3;1;2;2;2;1;6;0;0;0;0
2508;0;41;1;25150;0;18;23;2;20;9;5;3;3;4;9;0;0;1;0
2509;0;30;26;44200;8;11;9;3;7;0;2;1;3;3;5;0;0;0;0
2510;0;26;2;65780;0;15;6;3;5;1;4;4;2;3;7;0;0;0;1
2511;0;46;10;44220;4;11;13;2;9;3;7;4;2;4;6;0;0;0;1
2512;0;40;26;102740;4;18;12;3;5;0;3;3;4;3;5;0;0;1;0
2513;0;34;2;53430;1;14;10;5;10;4;8;2;3;3;6;0;0;0;1
2514;0;54;2;23760;4;12;28;3;16;9;10;2;2;2;5;1;0;1;0
2515;0;35;8;53460;0;14;6;3;5;0;3;2;3;4;6;0;0;0;1
2516;0;47;19;28270;8;14;28;3;20;9;10;3;2;3;9;0;0;1;0
2517;0;40;1;177790;2;13;15;3;7;7;7;2;1;3;6;0;0;1;0
2518;0;54;26;31310;4;14;14;3;7;1;7;4;4;2;5;0;0;0;1
2519;0;31;8;25520;2;18;9;2;3;2;2;1;1;3;6;0;1;0;1
2520;0;28;1;44770;1;15;3;5;3;1;2;3;1;3;6;0;0;0;1
2521;1;38;19;64740;2;13;20;3;4;0;3;2;4;2;8;0;0;0;1
2522;0;26;8;30330;1;12;5;2;5;1;2;3;4;3;5;0;0;0;0
2523;0;54;10;29360;2;13;23;3;2;2;2;1;3;3;8;0;1;0;1
2524;0;24;2;177790;1;22;1;4;1;0;0;2;3;1;6;1;0;0;0
2525;0;31;2;21680;0;14;2;2;1;0;0;4;1;3;5;0;0;0;1
2526;0;29;8;28530;4;14;4;5;2;2;0;1;1;3;7;0;0;1;0
2527;0;45;1;170480;4;15;10;3;8;5;7;3;3;4;5;1;0;0;1
2528;0;36;2;22900;4;11;15;5;1;0;0;4;2;3;9;0;0;0;1
2529;0;43;8;36000;1;22;7;2;7;7;7;1;4;3;6;0;1;0;1
2530;1;27;8;21070;0;13;6;2;5;0;2;4;4;2;9;0;1;0;0
2531;0;29;6;41150;1;11;11;1;11;3;10;4;4;4;6;0;1;0;1
2532;0;32;9;43270;8;13;4;4;1;0;0;4;4;4;6;0;1;0;0
2533;0;42;11;177790;3;18;10;2;6;3;3;3;3;2;5;1;0;0;1
2534;0;47;2;31960;4;14;7;3;2;2;0;2;3;3;5;0;0;0;0
2535;0;46;1;177790;3;21;12;2;9;4;7;4;4;2;6;0;0;1;0
2536;0;28;7;89660;1;16;3;3;3;2;2;3;4;3;6;1;0;1;0
2537;1;29;16;22100;8;11;11;4;7;1;6;4;3;3;7;0;0;1;0
2538;0;42;2;45390;4;17;8;5;1;0;0;4;3;3;5;0;0;0;0
2539;0;32;1;27410;7;11;7;3;2;2;2;3;2;2;9;0;0;0;0
2540;0;46;23;34910;2;14;25;1;19;2;8;1;1;3;6;0;0;1;0
2541;0;27;2;45410;1;14;9;4;9;5;8;2;3;3;5;0;0;0;1
2542;0;29;1;26780;1;22;1;3;1;0;0;4;2;3;6;0;0;0;1
2543;0;43;1;73790;7;13;21;3;16;6;10;1;3;3;5;0;0;0;1
2544;0;48;2;62720;4;14;28;3;20;9;9;4;2;3;5;0;0;0;1
2545;1;29;13;52200;1;17;1;3;1;1;0;4;4;2;7;0;1;0;0
2546;0;46;4;27430;5;22;14;1;8;0;7;3;2;3;6;0;0;0;1
2547;0;27;16;49980;0;20;8;3;7;7;3;4;1;2;6;0;1;0;1
2548;0;39;2;102520;8;13;7;3;2;2;2;4;4;3;5;0;0;1;0
2549;0;54;2;27810;8;13;19;2;5;0;4;2;4;4;5;0;0;0;1
2550;0;28;26;68520;1;18;1;2;1;0;0;2;2;3;6;0;0;0;1
2551;1;30;12;49500;1;12;1;3;1;0;0;2;4;2;6;0;0;0;0
2552;1;24;16;35790;1;19;1;3;1;0;0;4;2;3;9;0;0;0;0
2553;0;36;11;131910;1;14;10;2;10;1;7;2;3;3;7;0;0;0;1
2554;0;31;2;103770;1;14;10;2;10;0;2;2;3;3;6;0;0;1;0
2555;1;34;14;22350;2;14;9;2;5;1;0;3;4;3;6;0;0;0;1
2556;0;29;5;105020;3;12;11;4;3;1;2;4;1;3;6;0;0;0;0
2557;0;37;7;20976;5;13;16;4;5;0;4;4;1;3;7;0;0;0;1
2558;0;35;2;20976;0;22;4;2;3;0;2;4;2;3;9;0;0;0;1
2559;0;45;3;37600;0;14;10;2;9;3;8;2;4;2;6;0;0;0;1
2560;0;36;5;177790;1;17;10;5;10;0;8;2;4;2;5;0;1;0;0
2561;0;40;3;68330;2;13;22;3;19;9;10;1;1;3;5;0;0;1;0
2562;0;26;26;68120;1;13;1;2;1;1;0;2;3;2;8;0;0;0;1
2563;0;27;4;51710;0;20;9;1;8;0;7;1;3;2;6;0;0;0;0
2564;0;48;2;177790;3;14;24;2;20;4;7;4;4;3;6;0;1;1;0
2565;0;44;1;177790;2;12;10;1;2;2;2;2;1;3;5;0;0;0;1
2566;1;34;26;36920;1;12;5;5;5;3;0;4;1;3;8;1;0;0;1
2567;0;54;1;25590;1;21;5;3;4;1;0;1;4;3;5;0;0;0;0
2568;0;36;13;25170;2;14;12;3;4;1;3;3;2;1;6;0;0;0;1
2569;0;41;5;66230;5;18;14;3;5;1;4;3;2;3;5;0;0;0;1
2570;0;42;7;177790;8;12;18;4;13;5;7;3;1;4;6;0;0;0;1
2571;1;31;9;161240;2;22;8;2;5;1;4;3;4;3;7;0;0;1;0
2572;1;34;8;25850;3;12;9;5;4;0;1;4;4;2;8;0;0;0;1
2573;0;31;25;177790;8;21;4;3;2;2;2;1;3;2;5;0;0;1;0
2574;0;26;16;83800;0;14;8;3;7;7;7;3;4;3;5;0;1;0;1
2575;0;45;8;29940;4;18;12;2;4;0;3;2;3;3;6;0;1;0;0
2576;0;33;1;20976;1;13;10;3;10;0;9;2;3;2;5;0;0;0;0
2577;1;28;8;20976;1;11;7;3;7;0;7;3;4;3;9;0;1;0;1
2578;0;29;2;28750;1;11;1;3;1;0;0;3;1;3;5;0;1;0;0
2579;0;39;8;177790;6;19;10;4;3;1;2;1;3;3;5;1;0;0;1
2580;0;27;3;135770;1;12;6;2;5;1;2;2;2;2;6;0;0;0;1
2581;1;34;9;26250;1;12;16;4;15;6;10;3;4;3;7;0;1;0;1
2582;0;28;25;177790;3;16;6;4;2;2;2;4;3;3;8;0;0;0;0
2583;0;47;1;45380;8;11;16;3;8;1;7;3;2;4;5;1;0;0;1
2584;0;54;4;177790;4;14;6;5;1;0;0;4;1;3;6;0;0;0;1
2585;0;39;1;105120;1;12;10;2;10;7;9;1;1;3;6;0;0;0;1
2586;0;38;4;44440;1;13;20;2;20;0;7;4;2;3;9;0;1;1;0
2587;0;54;5;21540;4;21;28;3;1;0;0;4;4;2;8;0;0;0;1
2588;0;32;9;177790;3;17;8;2;4;0;3;1;3;3;8;0;1;0;0
2589;0;38;3;44900;2;21;10;1;5;0;3;2;4;4;6;0;0;1;0
2590;0;49;11;35060;3;11;28;4;5;4;3;2;4;3;5;0;1;0;1
2591;0;42;1;23720;3;12;14;3;1;0;0;2;4;3;7;0;0;1;0
2592;0;27;8;102310;1;13;1;2;1;0;0;1;2;3;5;0;1;0;1
2593;0;35;25;54100;0;18;6;4;5;0;4;2;1;1;5;0;0;0;1
2594;0;28;21;79780;1;16;5;2;5;1;4;3;3;2;5;1;0;0;0
2595;1;31;23;38670;1;11;4;4;4;2;3;3;1;4;8;1;0;1;0
2596;0;36;1;28380;1;19;5;5;5;0;2;1;2;3;6;1;0;0;1
2597;0;34;2;46950;1;16;14;2;14;2;1;1;4;2;5;0;0;0;0
2598;0;34;19;33390;1;16;9;2;8;1;1;4;3;2;5;0;0;1;0
2599;0;26;2;20976;0;13;8;5;7;7;6;3;1;2;5;0;0;0;0
2600;0;29;2;20976;0;22;6;2;5;0;2;1;1;2;6;0;0;0;1
2601;0;32;3;62090;5;17;9;5;5;1;2;3;4;3;5;1;0;1;0
2602;0;31;25;177790;1;14;10;2;10;8;7;4;1;3;5;0;1;0;1
2603;0;28;7;171230;5;15;6;2;4;0;3;3;4;2;5;0;0;1;0
2604;0;38;9;23720;4;12;20;3;1;0;0;1;1;2;6;0;0;0;0
2605;1;35;5;48830;1;18;10;1;10;0;9;3;4;3;7;0;0;0;1
2606;0;27;2;39040;1;15;7;2;7;0;7;4;4;3;6;0;0;0;0
2607;0;32;8;46270;8;17;8;2;1;0;0;4;4;3;6;0;0;0;0
2608;1;31;2;70940;1;14;10;2;10;0;8;1;4;3;8;0;1;0;1
2609;0;53;18;34230;6;15;15;4;2;2;2;1;1;2;9;0;0;0;0
2610;0;54;14;66740;3;17;9;2;4;2;3;1;3;2;6;0;0;0;1
2611;0;33;2;168800;1;14;9;2;9;2;8;4;3;3;6;0;1;1;0
2612;0;43;3;90940;1;12;10;1;10;0;9;1;3;3;6;0;0;0;1
2613;0;38;2;84460;0;14;7;3;6;1;2;4;2;3;6;0;1;0;1
2614;0;54;9;119160;4;15;28;3;10;1;4;3;2;3;7;0;0;0;1
2615;1;31;6;45340;1;13;1;2;1;0;0;4;4;3;9;0;0;1;0
2616;0;39;4;98520;0;12;21;5;20;9;10;2;1;3;5;0;0;0;0
2617;0;42;10;61510;1;13;20;3;20;3;7;4;3;3;5;1;0;0;0
2618;0;31;14;23020;4;14;13;3;11;4;8;3;3;4;5;1;0;0;1
2619;0;54;1;23620;6;13;9;2;5;1;4;3;1;3;8;0;0;0;0
2620;0;24;5;177790;1;11;4;5;4;1;2;2;3;2;5;0;0;0;0
2621;0;24;7;177790;1;11;5;2;5;1;4;4;4;4;5;0;0;0;0
2622;0;40;21;177790;1;21;10;1;10;9;4;4;3;4;6;0;1;0;1
2623;0;40;8;35440;3;18;15;3;11;5;10;2;2;3;5;0;0;0;1
2624;0;25;20;85000;4;12;6;2;2;1;2;3;2;3;5;0;0;0;1
2625;0;30;20;46610;1;11;12;3;12;1;7;4;2;2;5;0;0;0;1
2626;0;25;7;41030;6;15;7;2;2;0;2;4;3;2;8;0;0;1;0
2627;0;47;1;42490;2;13;25;2;17;9;10;1;3;3;6;0;0;0;0
2628;0;33;1;140260;1;12;1;4;1;0;0;2;3;2;5;1;0;1;0
2629;0;38;19;68930;0;17;16;3;15;5;8;4;2;3;6;0;0;0;1
2630;0;31;10;61250;0;13;3;3;2;1;2;1;3;3;6;0;0;0;1
2631;0;38;1;36690;2;19;10;2;8;7;7;1;3;3;5;0;1;0;1
2632;0;42;6;100080;6;19;9;3;4;1;2;4;1;2;8;0;0;1;0
2633;0;41;2;23870;3;17;12;1;5;1;0;4;4;3;6;0;0;0;1
2634;0;47;21;46390;0;11;14;2;13;5;10;3;2;1;6;1;0;0;1
2635;0;35;4;78980;7;15;5;2;2;2;2;4;3;3;9;0;0;0;1
2636;0;24;12;25340;0;11;4;1;3;1;2;4;3;4;5;0;0;0;0
2637;0;35;9;131420;1;22;10;4;10;0;8;2;3;3;6;0;0;0;0
2638;1;33;3;20976;0;14;10;2;9;8;1;2;4;3;7;0;0;0;1
2639;0;32;3;53630;1;13;6;4;6;4;1;3;2;3;6;0;0;0;0
2640;0;40;1;50710;8;17;8;3;1;0;0;1;4;2;5;0;0;0;1
2641;0;32;1;136950;0;13;3;3;2;2;2;2;2;3;5;0;0;0;1
2642;0;39;4;134020;7;14;18;1;7;1;7;1;4;3;6;0;0;0;0
2643;0;38;20;20976;3;11;20;3;18;1;10;2;3;3;6;0;0;0;1
2644;1;32;18;63770;1;12;14;3;14;5;7;3;4;3;6;0;0;0;1
